operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.405298,-99.164986",7200000.0,MXN,7134866.79,379342.68,,145.0,,49655.1724137931,,,,http://cuauhtemoc.properati.com.mx/p1tu_venta_departamento_cuauhtemoc_inventario-inmobiliario-5
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.41498,-99.177444",5050000.0,MXN,5005502.9,266129.83,100.0,71.0,2661.2983000000004,71126.76056338029,,,,http://cuauhtemoc.properati.com.mx/phzw_venta_departamento_cuauhtemoc_realtors-mx
sell,apartment,|Benito Juárez|Distrito Federal|México|,,4555205.0,MXN,4515067.69,240054.64,130.0,130.0,1846.5741538461536,35040.03846153846,,,,http://benito-juarez.properati.com.mx/gip1_venta_departamento_benito-juarez
sell,house,|Venustiano Carranza|Distrito Federal|México|,,887700.0,MXN,879669.59,46769.79,,200.0,,4438.5,,,,http://venustiano-carranza.properati.com.mx/pv7s_venta_casa_venustiano-carranza_plomeros_jose-camacho
sell,house,|Coyoacán|Distrito Federal|México|,"19.303029,-99.139237",3550000.0,MXN,3517885.6,187037.01,,132.0,,26893.939393939392,,,,http://coyoacan.properati.com.mx/p5ql_venta_casa_coyoacan_valle-de-bravo_0_adami-delgadillo
sell,house,|Benito Juárez|Quintana Roo|México|,"21.1161620798,-86.8369846354",580000.0,USD,10908930.0,580000.0,1000.0,750.0,580.0,773.3333333333334,3.0,,,http://cancun.properati.com.mx/joq2_venta_casa_cancun
sell,house,|Miguel Hidalgo|Distrito Federal|México|,"19.411472,-99.188522",,,,,0.0,0.0,,,,,,http://miguel-hidalgo-df.properati.com.mx/r73b_venta_casa_miguel-hidalgo_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,house,|Coyoacán|Distrito Federal|México|,"19.31782,-99.132469",4610000.0,MXN,4568296.69,242884.69,,110.0,,41909.09090909091,,,,http://coyoacan.properati.com.mx/napz_venta_casa_coyoacan_ofiuco-esq-miramontes_0_santiago-luna
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.368321,-99.144048",1585000.0,MXN,1571034.13,83527.88,,68.0,,23308.82352941177,,,,http://benito-juarez.properati.com.mx/rcqi_venta_departamento_benito-juarez_municipio-libre_0_tonatiuh-villanueva
sell,house,|Miguel Hidalgo|Distrito Federal|México|,"19.401079,-99.24807",22000000.0,MXN,21806151.89,1159377.51,900.0,1200.0,1288.197233333333,18333.33333333333,3.0,,,http://miguel-hidalgo-df.properati.com.mx/h8bt_venta_casa_miguel-hidalgo
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.446313,-99.14006",405108.0,MXN,401443.16,21343.71,,50.0,,8102.16,,,,http://cuauhtemoc.properati.com.mx/q7xu_venta_departamento_cuauhtemoc_general-pedro-ogazon_10_victor-alberto-ramirez-diaz
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.454135,-99.053812",1327880.0,MXN,1315867.48,69961.32,,145.0,,9157.793103448275,,,,http://gustavo-a-madero.properati.com.mx/mygh_venta_casa_gustavo-a-madero_2a-cda-697_molen
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.3833145,-99.1971532",2018100.0,MXN,2054685.11,109242.37,66.0,,1655.1874242424242,,,,,http://alvaro-obregon.properati.com.mx/n7yn_venta_departamento_alvaro-obregon_grupo-star
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.47107,-99.18727",1180000.0,MXN,1169325.38,62170.05,,846.0,,1394.7990543735225,,,,http://azcapotzalco.properati.com.mx/q4oy_venta_departamento_azcapotzalco_heraldo_0_alberto-carrillo-mendez
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.417923,-99.148384",1464300.0,MXN,1451053.39,77148.81,,63.0,,23242.85714285714,,,,http://cuauhtemoc.properati.com.mx/p1c7_venta_departamento_cuauhtemoc_inventario-inmobiliario-7
sell,house,|Tlalpan|Distrito Federal|México|,"19.2344624,-99.1681244",5000000.0,MXN,4954768.48,263432.41,1630.0,,161.61497546012268,,,6.0,,http://san-miguel-xicalco.properati.com.mx/nt0e_venta_casa_san-miguel-xicalco_alfa-inmobiliaria-vita-plus
sell,house,|Gustavo A. Madero|Distrito Federal|México|,,,,,,0.0,0.0,,,,,,http://gustavo-a-madero.properati.com.mx/r6zk_venta_casa_gustavo-a-madero_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,,981750.0,USD,18465244.87,981750.0,187.0,187.0,5250.0,5250.0,,,,http://miguel-hidalgo-df.properati.com.mx/mtu8_venta_departamento_miguel-hidalgo_lomeli-brokers
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.2846159,-99.177146",1128600.0,MXN,1118390.27,59461.96,84.0,84.0,707.8804761904762,13435.714285714286,,,,http://tlalpan.properati.com.mx/bi1g_venta_departamento_tlalpan
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.1614412437,-86.820230484",8735634.0,MXN,8658661.87,460358.98,0.0,302.0,,28925.940397350994,,,,http://cancun.properati.com.mx/mdc7_venta_departamento_cancun_ventascancun-21
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.380329,-99.245706",741000.0,MXN,734296.62,39040.68,,60.0,,12350.0,,,,http://alvaro-obregon.properati.com.mx/jfjl_venta_departamento_alvaro-obregon_miguel-negrete_0
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"23.634501,-102.552788",2453800.0,MXN,2431602.18,129282.09,,67.0,,36623.880597014926,,,,http://cuauhtemoc.properati.com.mx/ovn3_venta_departamento_cuauhtemoc_jorge-trejo_c56
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.431994,-99.117007",1292000.0,MXN,1280615.65,68087.07,,80.0,,16150.0,,,,http://gustavo-a-madero.properati.com.mx/rb3l_venta_departamento_gustavo-a-madero_emiliano-zapata_227_pedro-mendoza
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.4249374,-99.2134442",4500000.0,USD,84638250.0,4500000.0,0.0,,,,,,,http://lomas-de-chapultepec-miguel-hidalgo.properati.com.mx/pt79_venta_departamento_lomas-de-chapultepec_byg-inmobiliaria_cg2
sell,house,|Coyoacán|Distrito Federal|México|,"19.30725,-99.168155",886667.0,MXN,878645.84,46715.36,,100.0,,8866.67,,,,http://coyoacan.properati.com.mx/ny1y_venta_casa_coyoacan_livertad_100_jose-ernesto-montes-de-oca-gavino
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.133303504,-86.7463946342",120000.0,USD,2257020.0,120000.0,60.0,55.0,2000.0,2181.818181818182,,,,http://cancun.properati.com.mx/hxxk_venta_departamento_cancun
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.332626,-99.199523",17800000.0,MXN,17638976.37,937819.41,,1000.0,,17800.0,,,,http://jardines-del-pedregal.properati.com.mx/kzxb_venta_casa_jardines-del-pedregal_fuego_0_luxence-inmobiliaria_azt
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.4449824,-99.2029029",5150000.0,MXN,5103411.68,271335.39,79.0,79.0,3434.625189873418,65189.87341772152,,,,http://miguel-hidalgo-df.properati.com.mx/oyyq_venta_departamento_miguel-hidalgo_quality-bicofi
sell,apartment,|Tulum|Quintana Roo|México|,"20.2016654,-87.4605774",375000.0,USD,7053187.5,375000.0,242.0,115.0,1549.5867768595042,3260.8695652173915,,,,http://tulum.properati.com.mx/ezz7_venta_departamento_tulum
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.409369,-99.171906",4496250.0,MXN,4455575.65,236891.6,,47.0,,95664.89361702128,,,,http://cuauhtemoc.properati.com.mx/q6pm_venta_departamento_cuauhtemoc_jorge-trejo_c56
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.38342,-99.086604",1900000.0,MXN,1882811.91,100104.31,,88.0,,21590.90909090909,,,,http://iztapalapa.properati.com.mx/q4jw_venta_departamento_iztapalapa_rio-cazones_19_hbg-ks
sell,house,|Tláhuac|Distrito Federal|México|,,2600000.0,MXN,2576479.55,136984.85,,90.0,,28888.88888888889,,,,http://san-francisco-tlaltenco.properati.com.mx/p2s1_venta_casa_san-francisco-tlaltenco_avenida-tlahuac_enrique-trejo
sell,house,|Tlalpan|Distrito Federal|México|,"19.281164,-99.20237",2474666.0,MXN,2452279.5,130381.45,,160.0,,15466.6625,,,,http://fuentes-de-tepepan.properati.com.mx/n9zc_venta_casa_fuentes-de-tepepan_ruth-ribera_0_carlos-hernandez_c5a
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,,14650000.0,MXN,14520914.9,772040.03,178.0,165.0,4337.303539325843,88787.87878787878,,,,http://miguel-hidalgo-df.properati.com.mx/kjga_venta_departamento_miguel-hidalgo_lomeli-brokers
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.408758,-99.129474",621880.0,MXN,616254.29,32764.67,,65.0,,9567.384615384615,,,,http://cuauhtemoc.properati.com.mx/ovvn_venta_departamento_cuauhtemoc_av-chabacano_115_ubaldo-velasco
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.43672,-99.138969",1180000.0,MXN,1169325.38,62170.05,,81.0,,14567.901234567902,,,,http://cuauhtemoc.properati.com.mx/o9se_venta_departamento_cuauhtemoc_donceles_22_adami-delgadillo
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.403312,-99.151204",2503000.0,MXN,2480357.01,131874.26,,69.0,,36275.362318840576,,,,http://benito-juarez.properati.com.mx/pmbg_venta_departamento_benito-juarez_casas-departamentos-serratos
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.140179,-86.828308",4500000.0,MXN,4460349.25,237145.4,0.0,188.0,,23936.17021276596,,,,http://cancun.properati.com.mx/p0jd_venta_departamento_cancun_caribbean-realtors
sell,house,|Venustiano Carranza|Distrito Federal|México|,"19.414261,-99.104118",2040667.0,MXN,2022206.41,107515.56,,180.0,,11337.038888888888,,,,http://venustiano-carranza.properati.com.mx/pe59_venta_casa_venustiano-carranza_ret-24-cecilio-robelo_0_jose-bocanegra_dcc
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.306989,-99.111654",1262667.0,MXN,1251541.28,66541.26,,60.0,,21044.45,,,,http://coyoacan.properati.com.mx/rav0_venta_departamento_coyoacan_av-cafetales_0_edith
sell,apartment,|Solidaridad|Quintana Roo|México|,,310000.0,USD,5830635.0,310000.0,3400.0,0.0,91.17647058823528,,,,,http://playa-del-carmen.properati.com.mx/bvmi_venta_departamento_playa-del-carmen
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3692406,-99.1497664",3500000.0,MXN,3468337.99,184402.69,95.0,95.0,1941.080947368421,36842.10526315789,,3.0,,http://benito-juarez.properati.com.mx/r8x0_venta_departamento_benito-juarez_moran-mexico-property
sell,house,|Benito Juárez|Distrito Federal|México|,"19.358078,-99.151119",2115000.0,MXN,2095867.07,111431.91,,120.0,,17625.0,,,,http://benito-juarez.properati.com.mx/lrna_venta_casa_benito-juarez_monrovia_1227_jose-camacho
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.457911,-99.144234",1410000.0,MXN,1397575.93,74305.55,,54.0,,26111.11111111111,,,,http://cuauhtemoc.properati.com.mx/r59q_venta_departamento_cuauhtemoc_mauricio-arturo-martinez-jimenez
sell,house,|Iztapalapa|Distrito Federal|México|,"19.353496,-98.99701",1073000.0,MXN,1063293.21,56532.59,,200.0,,5365.0,,,,http://lomas-de-zaragoza.properati.com.mx/mzmu_venta_casa_lomas-de-zaragoza_carranza_13_omar-flores
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.519794,-99.15876",,,,,0.0,0.0,,,,,,http://gustavo-a-madero.properati.com.mx/r5sx_venta_casa_gustavo-a-madero_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.3953217,-99.0568529",276760.0,MXN,274256.33,14581.51,13.0,44.0,1121.6546153846157,6290.0,,,,http://iztapalapa.properati.com.mx/b43q_venta_departamento_iztapalapa
sell,apartment,|Solidaridad|Quintana Roo|México|,,149000.0,USD,2802466.5,149000.0,75.0,75.0,1986.6666666666667,1986.6666666666667,,,,http://playa-del-carmen.properati.com.mx/kpz6_venta_departamento_playa-del-carmen_york-properties_60r
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.412199,-99.124268",1028400.0,MXN,1019096.62,54182.77,,50.0,,20568.0,,,,http://venustiano-carranza.properati.com.mx/q7tw_venta_departamento_venustiano-carranza_torno_90_jorge-ramirez-linares
sell,house,|Cuauhtémoc|Distrito Federal|México|,"19.443031,-99.162435",6118579.0,MXN,6063228.62,322366.41,,220.0,,27811.72272727273,,,,http://cuauhtemoc.properati.com.mx/nm4q_venta_casa_cuauhtemoc_fresno_0_ivan-andres
sell,house,|Venustiano Carranza|Distrito Federal|México|,"19.432219,-99.098587",1364000.0,MXN,1351660.81,71864.36,,100.0,,13640.0,,,,http://venustiano-carranza.properati.com.mx/peah_venta_casa_venustiano-carranza_oriente-178_jose-camacho
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.633216,-87.067243",286000.0,USD,5379231.0,286000.0,,99.0,,2888.8888888888887,,,,http://solidaridad-quintana-roo.properati.com.mx/q2zv_venta_departamento_solidaridad_32_1_realty-riviera
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.474885,-99.188231",1350000.0,MXN,1337787.47,71126.75,,74.0,,18243.243243243243,,,,http://azcapotzalco.properati.com.mx/pikx_venta_departamento_azcapotzalco_av-centenario_419_javier-perez-rodriguez
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.39942,-99.141673",1169691.0,MXN,1159384.52,61641.52,,70.0,,16709.871428571427,,,,http://benito-juarez.properati.com.mx/rctb_venta_departamento_benito-juarez_andalucia_93_antonio-pedro_euo
sell,apartment,|Tláhuac|Distrito Federal|México|,,360000.0,MXN,356827.9,18971.63,0.0,50.0,,7200.0,,,,http://tlahuac.properati.com.mx/crlv_venta_departamento_tlahuac
sell,apartment,|Playa del Carmen|Solidaridad|Quintana Roo|México|,"20.6315341821,-87.0721301436",330000.0,USD,6206805.0,330000.0,164.0,164.0,2012.19512195122,2012.19512195122,,,,http://playa-del-carmen-centro.properati.com.mx/jove_venta_departamento_playa-del-carmen-centro
sell,house,|Tulum|Quintana Roo|México|,,54000000.0,MXN,53511501.35,2845070.12,,1000.0,,54000.0,,,,http://akumal.properati.com.mx/n2g9_venta_casa_akumal_1_1_noemi-del-carmen-tzab-casanova
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,"19.390415,-99.254997",23000000.0,MXN,22791935.66,1211789.12,200.0,200.0,6058.945600000001,115000.0,,,,http://cuajimalpa-de-morelos.properati.com.mx/jagt_venta_departamento_cuajimalpa-de-morelos
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.376741,-99.258007",6418572.0,MXN,6360507.68,338171.98,,127.0,,50539.93700787402,,,,http://alvaro-obregon.properati.com.mx/i98q_venta_departamento_alvaro-obregon_paseo-de-la-reforma_1
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.394073,-99.153915",6895458.0,MXN,6833079.71,363297.43,,155.0,,44486.82580645161,,,,http://benito-juarez.properati.com.mx/ojny_venta_departamento_benito-juarez_jorge-trejo_c56
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.455664,-99.203056",750000.0,MXN,743391.47,39524.23,0.0,0.0,,,,,,http://miguel-hidalgo-df.properati.com.mx/prjf_venta_departamento_miguel-hidalgo_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.161908,-86.8515279",7595000.0,MXN,7528078.23,400248.73,343.0,343.0,1166.9059183673469,22142.85714285714,,,,http://cancun.properati.com.mx/f0u2_venta_departamento_cancun
sell,house,|Tláhuac|Distrito Federal|México|,"19.280767,-99.033615",1900000.0,MXN,1882811.91,100104.31,,200.0,,9500.0,,,,http://tlahuac.properati.com.mx/pwqv_venta_casa_tlahuac_marco-antonio-lopez-quintero
sell,apartment,|Tulum|Quintana Roo|México|,"20.2114185,-87.4653502",245000.0,USD,4608082.5,245000.0,1000.0,100.0,245.0,2450.0,,,,http://tulum.properati.com.mx/n7bs_venta_departamento_tulum_cogam-bienes-raices
sell,house,|Coyoacán|Distrito Federal|México|,"19.301271,-99.139389",1600000.0,MXN,1585525.89,84298.37,250.0,150.0,337.19348,10666.666666666666,,,,http://coyoacan.properati.com.mx/b5sv_venta_casa_coyoacan
sell,house,|Miguel Hidalgo|Distrito Federal|México|,"19.420166,-99.220367",12176000.0,MXN,12065852.49,641510.62,,350.0,,34788.57142857143,,,,http://lomas-de-chapultepec-miguel-hidalgo.properati.com.mx/pfl5_venta_casa_lomas-de-chapultepec_sierra-madre_jose-camacho_e6m
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.448187,-99.161176",736800.0,MXN,730134.68,38819.4,,75.0,,9824.0,,,,http://cuauhtemoc.properati.com.mx/qzee_venta_departamento_cuauhtemoc_fresno_131_roberto-saavedra
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.129547,-86.817017",980000.0,MXN,971134.57,51632.75,825.0,99.0,62.58515151515152,9898.9898989899,,,,http://cancun.properati.com.mx/b9di_venta_departamento_cancun
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.2720427713,-99.1496412456",3276000.0,MXN,3247134.23,172641.85,126.0,126.0,1370.173412698413,26000.0,,,,http://tlalpan.properati.com.mx/kye1_venta_departamento_tlalpan_enlace-grupo-inmobiliario
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.271467,-99.146309",2486000.0,MXN,2463510.81,130978.59,,98.0,,25367.34693877551,,,,http://fuentes-de-tepepan.properati.com.mx/pu2x_venta_departamento_fuentes-de-tepepan_maria-sara-chirino
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.448187,-99.161176",736800.0,MXN,730134.68,38819.4,,75.0,,9824.0,,,,http://cuauhtemoc.properati.com.mx/p8j7_venta_departamento_cuauhtemoc_fresno_131_ubaldo-velasco
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.363242,-99.2824223",4596407.0,MXN,4679733.29,248809.49,85.0,,2927.1704705882357,,,,,http://santa-fe.properati.com.mx/o520_venta_departamento_santa-fe_desarrolladora-del-parque
sell,house,|Solidaridad|Quintana Roo|México|,"20.6202931472,-87.1033430099",2735000.0,MXN,2710258.39,144097.53,0.0,0.0,,,,,,http://playa-del-carmen.properati.com.mx/ohqi_venta_casa_playa-del-carmen_ruiz-barton-properties_d69
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.394628,-99.143842",1400000.0,MXN,1387335.08,73761.07,,73.0,,19178.08219178082,,,,http://benito-juarez.properati.com.mx/mixg_venta_departamento_benito-juarez_xola_61_santiago-luna
sell,house,|Othón P. Blanco|Quintana Roo|México|,"18.504856,-88.309119",3800000.0,MXN,3765624.01,200208.63,,752.0,,5053.191489361702,,,,http://othon-p-blanco.properati.com.mx/pe4e_venta_casa_othon-p-blanco_dimas-sansores_168_elza-maria-varela-miranda
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.3439785,-99.1248628",2185000.0,MXN,2165747.23,115147.26,95.0,95.0,1212.0764210526315,23000.0,,,,http://coyoacan.properati.com.mx/okb7_venta_departamento_coyoacan_all-in-1-mexico-real-estate_656
sell,house,|Solidaridad|Quintana Roo|México|,"20.503029,-87.222649",425000.0,USD,7993612.5,425000.0,480.0,360.0,885.4166666666666,1180.5555555555557,,,,http://puerto-aventuras.properati.com.mx/p6zr_venta_casa_puerto-aventuras_real-estate-riviera-maya
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.1642728715,-86.8099592645",380000.0,USD,7147230.0,380000.0,182.0,182.0,2087.912087912088,2087.912087912088,,,,http://cancun.properati.com.mx/dgn4_venta_departamento_cancun
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.377016,-99.12102",876000.0,MXN,868075.28,46153.35,,55.0,,15927.272727272728,,,,http://el-triunfo.properati.com.mx/q7o9_venta_departamento_el-triunfo_geologos_66_nestor-davalos
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.355921,-99.180214",9300000.0,MXN,9215869.51,489984.29,,333.0,,27927.92792792793,,,,http://florida.properati.com.mx/qa51_venta_casa_florida_hortensia-hermosa-y-acogedora-casa-en-condominio-en-venta_0_invest4-real-estate
sell,house,|Miguel Hidalgo|Distrito Federal|México|,"19.420166,-99.220367",27076000.0,MXN,26831063.1,1426539.23,,479.0,,56526.09603340292,,,,http://lomas-de-chapultepec-miguel-hidalgo.properati.com.mx/r2qf_venta_casa_lomas-de-chapultepec_av-paseo-de-las-palmas_1124_alberto-carrillo-mendez
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.417364,-99.159454",1300000.0,MXN,1288239.68,68492.42,,57.0,,22807.01754385965,,,,http://cuauhtemoc.properati.com.mx/ptug_venta_departamento_cuauhtemoc_orizaba_167_miguel-munoz
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.361114,-99.222666",774667.0,MXN,767659.14,40814.48,,150.0,,5164.446666666667,,,,http://alvaro-obregon.properati.com.mx/q7yg_venta_casa_alvaro-obregon_av-5-de-mayo_3050_ivonne_ejt
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.381729,-99.164986",3170000.0,MXN,3141323.25,167016.15,,65.0,,48769.230769230766,,,,http://benito-juarez.properati.com.mx/nqiu_venta_departamento_benito-juarez_av-coyoacan-pre-venta-de-24-hermosos-deptos-_0_invest4-real-estate
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.39912,-99.141464",2550000.0,MXN,2526931.94,134350.53,,60.0,,42500.0,,,,http://benito-juarez.properati.com.mx/olat_venta_departamento_benito-juarez_arturo-facio
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.345534,-99.07144",1100000.0,MXN,1090049.06,57955.13,,67.0,,16417.910447761195,,,,http://paraje-san-juan.properati.com.mx/q5tb_venta_departamento_paraje-san-juan_espuela_51_laura-yesica-lopez-maldonado
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.1624417761,-86.8202733994",6300000.0,MXN,6243008.35,331924.84,0.0,171.0,,36842.10526315789,,,,http://cancun.properati.com.mx/lqhh_venta_departamento_cancun_ventascancun-21
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.305984,-99.127341",2037000.0,MXN,2018572.6,107322.36,,65.0,,31338.46153846154,,,,http://coyoacan.properati.com.mx/pfys_venta_departamento_coyoacan_rancho-miradores_150_jorge-ramirez-linares
sell,house,|Iztapalapa|Distrito Federal|México|,"19.387585,-99.08133",2056333.0,MXN,2037730.75,108340.95,,100.0,,20563.33,,,,http://real-del-moral.properati.com.mx/opnw_venta_casa_real-del-moral_rio-ameca_0_jesus-cid-del-prado
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.4306069,-99.0949899",1580000.0,MXN,1608643.04,85527.45,82.0,82.0,1043.0176829268291,19268.29268292683,,2.0,,http://venustiano-carranza.properati.com.mx/qyje_venta_departamento_venustiano-carranza_norte-174_dueno-directo_eeh
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.343294,-99.240456",3140000.0,MXN,3111594.54,165435.55,,295.0,,10644.06779661017,,,,http://lomas-de-guadalupe.properati.com.mx/m64p_venta_casa_lomas-de-guadalupe_lomas-de-guadalupe_0_santiago-luna
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.6536146994,-87.0885197818",730000.0,MXN,723567.69,38470.25,70.0,70.0,549.575,10428.57142857143,,,,http://playa-del-carmen.properati.com.mx/kqq4_venta_departamento_playa-del-carmen_york-properties_60r
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.472084,-99.16983",1270000.0,MXN,1258511.15,66911.83,,79.0,,16075.949367088608,,,,http://azcapotzalco.properati.com.mx/qvdj_venta_departamento_azcapotzalco_prolongacion-rabaul_soledad-ambar
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.458321,-99.201947",997000.0,MXN,987980.78,52528.42,,554.0,,1799.6389891696751,,,,http://miguel-hidalgo-df.properati.com.mx/r2sf_venta_departamento_miguel-hidalgo_calzada-san-bartolo-naucalpan_0_alberto-carrillo-mendez
sell,house,|La Magdalena Contreras|Distrito Federal|México|,"19.312578,-99.236298",6800000.0,MXN,6738485.18,358268.08,,229.0,,29694.323144104805,,,,http://la-magdalena-contreras.properati.com.mx/liwk_venta_casa_la-magdalena-contreras_av-san-francisco_0_invest4-real-estate
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.318989,-99.094437",850000.0,MXN,842310.64,44783.51,,60.0,,14166.666666666666,,,,http://iztapalapa.properati.com.mx/p0su_venta_departamento_iztapalapa_marco-antonio-lopez-quintero
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.455518,-99.123801",900000.0,MXN,891858.25,47417.83,,70.0,,12857.142857142857,,,,http://venustiano-carranza.properati.com.mx/o8wm_venta_departamento_venustiano-carranza_boleo_57_carlos-alvarez-corona
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.409748,-99.13548",1250000.0,MXN,1238692.07,65858.1,,55.0,,22727.272727272728,,,,http://cuauhtemoc.properati.com.mx/p344_venta_departamento_cuauhtemoc_calzada-de-tlalpan_enrique-trejo
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.346609,-99.072311",1150000.0,MXN,1139596.67,60589.45,,65.0,,17692.30769230769,,,,http://los-angeles.properati.com.mx/nzg5_venta_departamento_los-angeles_inventario-inmobiliario-2
sell,house,|La Magdalena Contreras|Distrito Federal|México|,"19.299562,-99.235542",2500000.0,MXN,2477384.14,131716.2,,170.0,,14705.882352941177,,,,http://la-magdalena-contreras.properati.com.mx/p15m_venta_casa_la-magdalena-contreras_cruz-verde_44_gustavo-eduardo-aguilar-jimenez
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.5041954537,-87.2165944577",650000.0,USD,12225525.0,650000.0,0.0,192.0,,3385.4166666666665,,,,http://puerto-aventuras.properati.com.mx/q0qg_venta_departamento_puerto-aventuras_jpm-realestate
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.390912,-99.172242",4850000.0,MXN,4806125.47,255529.44,,122.0,,39754.098360655735,,,,http://benito-juarez.properati.com.mx/q2u9_venta_departamento_benito-juarez_arq-hector-nolasco
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.36475,-99.219606",516488.0,MXN,511815.58,27211.93,,100.0,,5164.88,,,,http://lomas-de-tarango.properati.com.mx/qw1q_venta_casa_lomas-de-tarango_lomas-de-tarango_0_ivonne-santillan
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.4593138,-99.1646512",1950000.0,MXN,1932359.71,102738.64,0.0,62.0,,31451.612903225807,,,,http://azcapotzalco.properati.com.mx/kxic_venta_departamento_azcapotzalco_inmobi-soluciones-inmobiliarias
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.454582,-99.145651",806000.0,MXN,798897.99,42475.37,,70.0,,11514.285714285714,,,,http://cuauhtemoc.properati.com.mx/qw8h_venta_departamento_cuauhtemoc_prolongacion-guerrero_380_patricia-macias
sell,apartment,|Tláhuac|Distrito Federal|México|,"19.305666,-99.051631",570000.0,MXN,564843.51,30031.29,,64.0,,8906.25,,,,http://tlahuac.properati.com.mx/pv6n_venta_departamento_tlahuac_santa-cruz_443_omar-flores
