operation,property_type,place_with_parent_names,lat-lon,price,currency,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,rooms,expenses,properati_url
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.630901,-87.069916",500000.0,USD,9404250.0,500000.0,113.0,113.0,4424.778761061947,4424.778761061947,,,,http://playa-del-carmen.properati.com.mx/oonp_venta_departamento_playa-del-carmen_playa-realtors-4-u
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.4306069,-99.0949899",2221858.0,MXN,2202280.49,117089.64,0.0,61.0,,36423.901639344265,,,,http://venustiano-carranza.properati.com.mx/h1eq_venta_departamento_venustiano-carranza
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.302678,-99.170213",4723000.0,MXN,4681384.3,248897.27,,119.0,,39689.0756302521,,,,http://coyoacan.properati.com.mx/nvug_venta_departamento_coyoacan_anillo-periferico_5366_javier-solares-parada
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.6538280342,-87.0872497559",939451.0,MXN,931173.09,49508.1,0.0,70.0,,13420.728571428572,,,,http://playa-del-carmen.properati.com.mx/pfi9_venta_departamento_playa-del-carmen_jpm-realestate
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.477827,-99.216217",1464167.0,MXN,1451265.74,77160.1,,90.0,,16268.522222222222,,,,http://azcapotzalco.properati.com.mx/r0nh_venta_departamento_azcapotzalco_av-san-isidro_530_luis-munoz_elj
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.343979,-99.124863",1900000.0,MXN,1882811.91,100104.31,,70.0,,27142.85714285714,,,,http://paseos-de-taxquena.properati.com.mx/q7rp_venta_departamento_paseos-de-taxquena_teresa-silva
sell,house,|Benito Juárez|Quintana Roo|México|,"21.1534289,-86.9010449",410000.0,MXN,406387.35,21606.58,140.0,140.0,154.3327142857143,2928.5714285714284,2.0,,,http://cancun.properati.com.mx/n6ju_venta_casa_cancun_smart-home-cancun-real-state-company
sell,apartment,|Iztacalco|Distrito Federal|México|,"19.39556,-99.07988",1040000.0,MXN,1030836.14,54806.93,,58.0,,17931.03448275862,,,,http://agricola-oriental.properati.com.mx/r9vv_venta_departamento_agricola-oriental_oriente229_0_federico-arturo
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.161908,-86.8515279",700000.0,USD,13165950.0,700000.0,300.0,300.0,2333.333333333333,2333.333333333333,,,,http://cancun.properati.com.mx/brip_venta_departamento_cancun
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.444776,-99.202707",9403995.0,MXN,9318923.92,495463.43,,288.0,,32652.760416666668,,,,http://miguel-hidalgo-df.properati.com.mx/o71j_venta_departamento_miguel-hidalgo_lago-zurich_100_arq-hector-nolasco
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.423646,-99.22507",725000.0,USD,13636162.5,725000.0,,300.0,,2416.6666666666665,,,,http://reforma-social.properati.com.mx/np4e_venta_departamento_reforma-social_sierra-vertientes_1_four-brokers-asociados_axo
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.3484112,-99.0349033",560000.0,MXN,554934.07,29504.43,44.0,44.0,670.5552272727273,12727.272727272728,,,,http://iztapalapa.properati.com.mx/nv0z_venta_casa_iztapalapa_inmobiliaria-maran
sell,house,|Tabasco|Zacatecas|México|,"23.634501,-102.552788",1980000.0,MXN,1962088.23,104319.23,,110.0,,18000.0,,,,http://tabasco-zacatecas.properati.com.mx/r8o2_venta_casa_tabasco_nelson-felipe-manzanero
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.478069,-99.086742",2000000.0,MXN,1981907.31,105372.96,,222.0,,9009.009009009009,,,,http://gustavo-a-madero.properati.com.mx/l85p_venta_casa_gustavo-a-madero_puerto-de-zihuatanejo_87_gaia-bienes-raices_17k
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.418058,-99.131088",1325000.0,MXN,1313013.67,69809.59,50.0,50.0,1396.1917999999998,26500.0,,,,http://cuauhtemoc.properati.com.mx/if9x_venta_departamento_cuauhtemoc
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3712485,-99.1405125",2139900.0,MXN,2141049.61,113834.15,65.0,,1751.294615384615,,,,,http://benito-juarez.properati.com.mx/n83y_venta_departamento_benito-juarez_class
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.435239,-99.210844",2123000.0,USD,39930445.5,2123000.0,,330.0,,6433.333333333333,,,,http://miguel-hidalgo-df.properati.com.mx/p1yp_venta_departamento_miguel-hidalgo_jessica-lichi
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.428152,-99.106194",1500000.0,MXN,1486430.48,79029.72,,67.0,,22388.059701492537,,,,http://venustiano-carranza.properati.com.mx/pl7i_venta_departamento_venustiano-carranza_inventario-inmobiliario-6
sell,house,|Tlalpan|Distrito Federal|México|,"19.287188,-99.170525",3027000.0,MXN,2999616.82,159481.98,,270.0,,11211.111111111111,,,,http://tlalpan.properati.com.mx/pwqk_venta_casa_tlalpan_benito-juarez_jorge-ramirez-linares
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,,27950000.0,MXN,27703724.84,1472936.43,239.0,239.0,6162.913933054393,116945.60669456069,,,,http://miguel-hidalgo-df.properati.com.mx/kdw0_venta_departamento_miguel-hidalgo_grupo-bosques-bienes-raices
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.3073525,-99.1061901",1980000.0,MXN,1962553.55,104343.97,98.0,0.0,1064.734387755102,,,,,http://coyoacan.properati.com.mx/oq72_venta_departamento_coyoacan_luha-bienes-raices
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.423112,-99.151665",450000.0,MXN,445929.03,23708.91,,92.0,,4891.304347826087,,,,http://cuauhtemoc.properati.com.mx/olq8_venta_departamento_cuauhtemoc_dr-lucio_1_edgar-hidalgo-salvador
sell,apartment,|Coyoacán|Distrito Federal|México|,"19.348122,-99.125716",1648600.0,MXN,1633686.18,86858.93,,85.0,,19395.29411764706,,,,http://paseos-de-taxquena.properati.com.mx/q95v_venta_departamento_paseos-de-taxquena_paseo-de-los-cipres_51_virginia-reyes
sell,apartment,|Tulum|Quintana Roo|México|,,245750.0,USD,4622188.87,245750.0,127.0,127.0,1935.03937007874,1935.03937007874,,,,http://tulum.properati.com.mx/qzpf_venta_departamento_tulum_alfahumana-inmobiliaria-s-c
sell,house,|Benito Juárez|Quintana Roo|México|,"21.175814,-86.823288",1100000.0,MXN,1090307.49,57968.87,109.0,189.0,531.824495412844,5820.10582010582,1.0,,,http://cancun.properati.com.mx/gjco_venta_casa_cancun
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.394358,-99.177444",5075300.0,MXN,5029387.44,267399.71,,98.0,,51788.77551020408,,,,http://benito-juarez.properati.com.mx/o8yv_venta_departamento_benito-juarez_jorge-trejo_c56
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.386808,-99.1938216",2850000.0,MXN,2824887.73,150192.08,95.0,95.0,1580.9692631578946,30000.0,,,,http://alvaro-obregon.properati.com.mx/cv77_venta_departamento_alvaro-obregon
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.626583,-87.078659",2500000.0,MXN,2477971.72,131747.44,0.0,0.0,,,,,,http://playa-del-carmen.properati.com.mx/br1u_venta_departamento_playa-del-carmen
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.478815,-99.196831",1450000.0,MXN,1436882.88,76395.4,,64.0,,22656.25,,,,http://industrial-san-antonio.properati.com.mx/oagm_venta_departamento_industrial-san-antonio_inventario-inmobiliario-5
sell,apartment,|Benito Juárez|Distrito Federal|México|,"23.634501,-102.552788",1784569.0,MXN,1768425.2,94022.66,,57.0,,31308.22807017544,,,,http://benito-juarez.properati.com.mx/ovtb_venta_departamento_benito-juarez_inventario-inmobiliario-7
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.405298,-99.164986",2969350.0,MXN,2943186.24,156481.71,,52.0,,57102.88461538462,,,,http://cuauhtemoc.properati.com.mx/nwh4_venta_departamento_cuauhtemoc_inventario-inmobiliario-3
sell,apartment,|Benito Juárez|Distrito Federal|México|,,3392000.0,MXN,3361314.99,178712.55,,85.0,,39905.882352941175,,,,http://benito-juarez.properati.com.mx/re4n_venta_departamento_benito-juarez_cerca-de-av-patriotismo_berenice-trejo
sell,apartment,|Iztacalco|Distrito Federal|México|,"19.410307,-99.065399",1700000.0,MXN,1684621.29,89567.02,,64.0,,26562.5,,,,http://iztacalco.properati.com.mx/oo05_venta_departamento_iztacalco_inventario-inmobiliario-8
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.484264,-99.216966",3616666.0,MXN,3583948.57,190549.41,,240.0,,15069.441666666668,,,,http://azcapotzalco.properati.com.mx/q7wq_venta_departamento_azcapotzalco_macario-gaxiola_0_ivan-andres
sell,house,|Coyoacán|Distrito Federal|México|,,6450000.0,MXN,6391651.55,339827.82,,431.0,,14965.197215777262,,,,http://coyoacan.properati.com.mx/ovx4_venta_casa_coyoacan_amatenango_0_rosa-estela-tello
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.129547,-86.817017",450000.0,USD,8463825.0,450000.0,0.0,18201.0,,24.723916268336904,,,,http://cancun.properati.com.mx/b9hd_venta_departamento_cancun
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.390982,-99.243919",7450000.0,MXN,7384355.9,392607.38,0.0,180.0,,41388.88888888889,,,,http://miguel-hidalgo-df.properati.com.mx/p72f_venta_departamento_miguel-hidalgo_brabasa-inmobiliaria
sell,house,|Tlalpan|Distrito Federal|México|,"19.296446,-99.176758",9500000.0,MXN,9414060.32,500521.59,,327.0,,29051.987767584094,,,,http://barrio-san-fernando.properati.com.mx/oni6_venta_casa_barrio-san-fernando_ignacio-allende_0_barbara-gaxoet
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.381729,-99.164986",3200000.0,MXN,3171051.78,168596.74,,90.0,,35555.555555555555,,,,http://benito-juarez.properati.com.mx/oif2_venta_departamento_benito-juarez_mateo-delgado
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.397686,-99.161395",2323333.0,MXN,2302315.38,122408.24,,175.0,,13276.18857142857,,,,http://benito-juarez.properati.com.mx/q96d_venta_departamento_benito-juarez_gabriel-mancera_130_virginia-reyes
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.394073,-99.153915",2614900.0,MXN,2591859.26,137802.55,77.0,77.0,1789.6435064935065,33959.74025974026,,,,http://benito-juarez.properati.com.mx/nhfa_venta_departamento_benito-juarez_operadora-gal-can-s-a-de-c-v
sell,house,|Benito Juárez|Quintana Roo|México|,"21.151917,-86.899796",440000.0,MXN,436019.58,23182.05,0.0,0.0,,,2.0,,,http://cancun.properati.com.mx/bbn7_venta_casa_cancun
sell,house,|Tlalpan|Distrito Federal|México|,"19.275795,-99.207846",3710000.0,MXN,3677310.02,195513.2,,354.0,,10480.225988700566,,,,http://la-primavera.properati.com.mx/raq2_venta_casa_la-primavera_hortensia_1_federico-mendoza
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.271467,-99.146309",2396000.0,MXN,2374325.04,126236.81,,97.0,,24701.03092783505,,,,http://fuentes-de-tepepan.properati.com.mx/pl4s_venta_departamento_fuentes-de-tepepan_inventario-inmobiliario-6
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.4354835,-99.2106606",1000000.0,USD,18808500.0,1000000.0,0.0,246.0,,4065.040650406504,,,,http://miguel-hidalgo-df.properati.com.mx/kn5w_venta_departamento_miguel-hidalgo_diamond-house-bienes-raices-mazal-consultores-sc
sell,store,|Azcapotzalco|Distrito Federal|México|,"19.475911,-99.147985",2100000.0,MXN,2081002.72,110641.61,,86.0,,24418.60465116279,,,,http://azcapotzalco.properati.com.mx/l4qp_venta_local_azcapotzalco_santiago-perez
sell,house,|Coyoacán|Distrito Federal|México|,"19.347502,-99.171906",38000000.0,MXN,37665171.76,2002561.17,1734.0,678.0,1154.8795674740484,56047.19764011799,,,,http://coyoacan.properati.com.mx/co0u_venta_casa_coyoacan
sell,house,|Coyoacán|Distrito Federal|México|,"19.351928,-99.131814",3858000.0,MXN,3824005.97,203312.65,,232.0,,16629.310344827587,,,,http://campestre-churubusco.properati.com.mx/r1gn_venta_casa_campestre-churubusco_cerro-de-san-francisco_10_federico-mendoza
sell,house,|Benito Juárez|Distrito Federal|México|,"19.362511,-99.166374",,,,,0.0,0.0,,,,,,http://benito-juarez.properati.com.mx/r6vx_venta_casa_benito-juarez_bienes-raices-h-a-h-n-y-asociados-s-a-de-c-v
sell,house,|Benito Juárez|Quintana Roo|México|,"21.1295466,-86.8170132",440000.0,USD,8275740.0,440000.0,0.0,250.0,,1760.0,,,,http://cancun.properati.com.mx/f5o4_venta_casa_cancun
sell,house,|Álvaro Obregón|Distrito Federal|México|,,3700000.0,MXN,3667398.13,194986.21,150.0,150.0,1299.9080666666666,24666.666666666668,,,,http://alvaro-obregon.properati.com.mx/m7st_venta_casa_alvaro-obregon_quarzum-bienes-raices
sell,apartment,|Cuajimalpa de Morelos|Distrito Federal|México|,,1758931.0,MXN,1743019.05,92671.88,,,,,,2.0,,http://cuajimalpa.properati.com.mx/ohif_venta_departamento_cuajimalpa_alfa-inmobiliaria-encuentra_de7
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.340691,-99.1906718",6830000.0,MXN,6833669.54,363328.79,130.0,,2794.836846153846,,,,,http://alvaro-obregon.properati.com.mx/r6in_venta_departamento_alvaro-obregon_casa
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.457458,-99.065399",2544000.0,MXN,2520986.2,134034.41,,150.0,,16960.0,,,,http://gustavo-a-madero.properati.com.mx/pehg_venta_departamento_gustavo-a-madero_av-625_0_remates-hipotecarios-area-comercial
sell,house,|Solidaridad|Quintana Roo|México|,"20.6756117069,-87.0527458191",3400000.0,MXN,3370041.57,179176.52,200.0,215.0,895.8825999999999,15813.953488372092,,,,http://playa-del-carmen.properati.com.mx/lee6_venta_casa_playa-del-carmen_realty-riviera-mexico
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.129547,-86.817017",3565000.0,MXN,3533587.69,187871.85,230.0,230.0,816.8341304347827,15500.0,,,,http://cancun.properati.com.mx/bqky_venta_departamento_cancun
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.411112,-99.193066",1180000.0,MXN,1169325.38,62170.05,,85.0,,13882.35294117647,,,,http://miguel-hidalgo-df.properati.com.mx/l00v_venta_departamento_miguel-hidalgo_av-constituyentes_247_santiago-luna
sell,house,|Benito Juárez|Distrito Federal|México|,"19.39516,-99.168487",1756446.0,MXN,1740969.3,92562.9,,360.0,,4879.016666666666,,,,http://benito-juarez.properati.com.mx/rag8_venta_casa_benito-juarez_division-del-norte_0_alberto-carrillo-mendez
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.341894,-99.224525",3454200.0,MXN,3423764.1,182032.81,100.0,100.0,1820.3281,34542.0,,,,http://alvaro-obregon.properati.com.mx/pa4q_venta_departamento_alvaro-obregon_sebra-bienes-raices-s-a-de-c-v
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.116852,-86.7686",695000.0,USD,13071907.5,695000.0,,275.0,,2527.2727272727275,,4.0,,http://cancun.properati.com.mx/fmi0_venta_departamento_cancun
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.425778,-99.175754",4000000.0,MXN,3964754.87,210795.91,,92.0,,43478.260869565216,,,,http://cuauhtemoc.properati.com.mx/h116_renta_departamento_lomas-de-chapultepec_sierra-amatepec_0
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.44673,-99.161695",1042667.0,MXN,1033234.6,54934.45,,80.0,,13033.3375,,,,http://cuauhtemoc.properati.com.mx/ovyu_venta_departamento_cuauhtemoc_fresno_102_ubaldo-velasco
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,,1350000.0,MXN,1338104.77,71143.62,0.0,50.0,,27000.0,,,,http://miguel-hidalgo-df.properati.com.mx/kux2_venta_departamento_miguel-hidalgo_re-max-patrimonial
sell,apartment,|Gustavo A. Madero|Distrito Federal|México|,"19.493973,-99.130394",2400000.0,MXN,2378288.93,126447.56,,104.0,,23076.92307692308,,,,http://gustavo-a-madero.properati.com.mx/p20h_venta_departamento_gustavo-a-madero_si-soluciones-inmobiliarias_9x5
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.434639,-99.150056",3376667.0,MXN,3346120.73,177904.71,,90.0,,37518.52222222222,,,,http://cuauhtemoc.properati.com.mx/lhic_venta_departamento_cuauhtemoc_bucareli_0_jesus-cid-del-prado
sell,house,|Benito Juárez|Quintana Roo|México|,"21.161908,-86.8515279",3750000.0,USD,70531875.0,3750000.0,6370.0,0.0,588.6970172684458,,,,,http://cancun.properati.com.mx/kqzf_venta_casa_cancun_rivero-y-asociados
sell,apartment,|Benito Juárez|Quintana Roo|México|,"21.129547,-86.817017",4500000.0,MXN,4459291.65,237089.17,0.0,180.0,,25000.0,,,,http://cancun.properati.com.mx/pxad_venta_departamento_cancun_momentum-realty_ega
sell,apartment,|Solidaridad|Quintana Roo|México|,"20.6187065832,-87.0904254913",145000.0,USD,2727232.5,145000.0,0.0,100.0,,1450.0,,,,http://playa-del-carmen.properati.com.mx/b5ow_venta_departamento_playa-del-carmen
sell,house,|Álvaro Obregón|Distrito Federal|México|,"19.3254018,-99.2066379",18700000.0,MXN,18535229.23,985470.89,583.0,715.0,1690.3445797598629,26153.846153846152,2.0,,,http://alvaro-obregon.properati.com.mx/iqbi_venta_casa_alvaro-obregon
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.39365,-99.14769",7413333.0,MXN,7346269.82,390582.44,,370.0,,20036.03513513513,,,,http://benito-juarez.properati.com.mx/r2sm_venta_departamento_benito-juarez_chichen-itza_0_alberto-carrillo-mendez
sell,house,|Miguel Hidalgo|Distrito Federal|México|,"19.3897807327,-99.2582365125",35000000.0,MXN,34691605.46,1844464.23,575.0,960.0,3207.7638782608697,36458.333333333336,2.0,,,http://miguel-hidalgo-df.properati.com.mx/fyj7_venta_casa_miguel-hidalgo
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.296374,-99.118628",1200000.0,MXN,1189426.4,63238.77,,140.0,,8571.42857142857,,,,http://tlalpan.properati.com.mx/qx2t_venta_departamento_tlalpan_tenorios_222_carmen-hernandez-berber
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.383952,-99.160229",3305220.0,MXN,3276096.69,174181.71,,100.0,,33052.2,,,,http://benito-juarez.properati.com.mx/rad6_venta_departamento_benito-juarez_j-enrique-pestalozzi_943_antonio-pedro_euo
sell,apartment,|Azcapotzalco|Distrito Federal|México|,"19.474885,-99.188231",1350000.0,MXN,1337787.47,71126.75,,90.0,,15000.0,,,,http://azcapotzalco.properati.com.mx/q6yf_venta_departamento_azcapotzalco_avenida-centenario_419_ivan-andres
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.5150383862,-99.1450130939",2500000.0,MXN,2477971.72,131747.44,149.0,291.0,884.2110067114094,8591.06529209622,,,,http://gustavo-a-madero.properati.com.mx/qy4j_venta_casa_gustavo-a-madero_numecsa-sa-de-cv
sell,house,|Benito Juárez|Quintana Roo|México|,"21.129547,-86.817017",480000.0,USD,9028080.0,480000.0,419.0,388.0,1145.584725536993,1237.1134020618556,2.0,,,http://cancun.properati.com.mx/cvc3_venta_casa_cancun
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.454332,-99.200287",1021750.0,MXN,1012747.06,53845.18,,75.0,,13623.333333333334,,,,http://miguel-hidalgo-df.properati.com.mx/r9vt_venta_departamento_miguel-hidalgo_felipe-carrillo-puerto_692_patricia-macias
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.371172,-99.167321",1845333.0,MXN,1828639.48,97224.1,,104.0,,17743.58653846154,,,,http://benito-juarez.properati.com.mx/p5bk_venta_departamento_benito-juarez_parroqui-y-felix-cuevas_1531_virginia-reyes
sell,house,|Benito Juárez|Distrito Federal|México|,"19.384422,-99.134808",1418190.0,MXN,1405360.58,74719.44,,200.0,,7090.95,,,,http://benito-juarez.properati.com.mx/msuz_venta_casa_benito-juarez_carmen_1_juan-jose-hernandez-ramirez
sell,house,|Gustavo A. Madero|Distrito Federal|México|,"19.4994338,-99.1119157",1850000.0,MXN,1833698.97,97493.1,0.0,0.0,,,,,,http://gustavo-a-madero.properati.com.mx/qy9n_venta_casa_gustavo-a-madero_numecsa-sa-de-cv
sell,house,|Iztapalapa|Distrito Federal|México|,"19.3581065,-99.0633288",595000.0,MXN,589617.32,31348.45,56.0,,559.79375,,,1.0,,http://iztapalapa.properati.com.mx/mevc_venta_casa_iztapalapa_portafolios-hipotecarios_7if
sell,house,|Tlalpan|Distrito Federal|México|,"19.274141,-99.166374",2861280.0,MXN,2836068.44,150786.53,,185.0,,15466.378378378378,,,,http://chimalcoyotl.properati.com.mx/r9l6_venta_casa_chimalcoyotl_cerrada-del-rey_gustavo-tejeda-arreola
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.432657,-99.177444",4000000.0,MXN,3963814.82,210745.93,,98.0,,40816.32653061225,,,,http://anzures.properati.com.mx/oh79_venta_departamento_anzures_veronica-valenzuela
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.438604,-99.103424",960010.0,MXN,951325.46,50579.55,,60.0,,16000.166666666666,,,,http://venustiano-carranza.properati.com.mx/od40_venta_departamento_venustiano-carranza_irma-gomez
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.356318,-99.062294",841000.0,MXN,833392.03,44309.33,,66.0,,12742.424242424242,,,,http://iztapalapa.properati.com.mx/msso_venta_departamento_iztapalapa_batallones-rojos_1_juan-jose-hernandez-ramirez
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.272016,-99.208006",1890000.0,MXN,1872902.46,99577.45,,89.0,,21235.955056179777,,,,http://tlalpan.properati.com.mx/r9by_venta_departamento_tlalpan_encinos_65_elva-olivia-zaizar-pineda
sell,apartment,|Venustiano Carranza|Distrito Federal|México|,"19.443592,-99.121407",900000.0,MXN,891858.25,47417.83,,53.0,,16981.132075471698,,,,http://venustiano-carranza.properati.com.mx/pp91_venta_departamento_venustiano-carranza_homu-inmobiliaria
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.346609,-99.072311",1150000.0,MXN,1139596.67,60589.45,,65.0,,17692.30769230769,,,,http://los-angeles.properati.com.mx/onzk_venta_departamento_los-angeles_inventario-inmobiliario-7
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.392172,-99.154625",2460000.0,MXN,2437746.17,129608.75,,85.0,,28941.176470588234,,,,http://benito-juarez.properati.com.mx/qcqd_venta_departamento_benito-juarez_uxmal_250_ivan-andres-martinez
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"23.634501,-102.552788",5500000.0,MXN,5450245.5,289775.66,,54.0,,101851.85185185184,,,,http://miguel-hidalgo-df.properati.com.mx/piko_venta_departamento_miguel-hidalgo_inventario-inmobiliario-8
sell,store,|Gustavo A. Madero|Distrito Federal|México|,"19.4459423,-99.1557748",2035000.0,MXN,2016590.75,107216.99,150.0,505.0,714.7799333333334,4029.70297029703,,,,http://gustavo-a-madero.properati.com.mx/bi4c_venta_local_gustavo-a-madero
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.401507,-99.14682",1280000.0,MXN,1268420.6,67438.69,,92.0,,13913.04347826087,,,,http://benito-juarez.properati.com.mx/pivt_venta_departamento_benito-juarez_guillermo-grduno-perez
sell,house,|Tabasco|Zacatecas|México|,"23.634501,-102.552788",2650000.0,MXN,2626027.34,139619.18,,160.0,,16562.5,,,,http://tabasco-zacatecas.properati.com.mx/pczx_venta_casa_tabasco_-_alcazar-corporation-s-a
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.418578,-99.17134",1903000.0,MXN,1885784.78,100262.37,,75.0,,25373.33333333333,,,,http://cuauhtemoc.properati.com.mx/omeu_venta_departamento_cuauhtemoc_durango_290_gabriela-vega
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,"19.371342,-99.253616",10159000.0,MXN,10067098.78,535241.98,,220.0,,46177.27272727273,,,,http://alvaro-obregon.properati.com.mx/p1bc_venta_departamento_alvaro-obregon_jorge-trejo_c56
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.387245,-99.147388",2350000.0,MXN,2329293.35,123842.59,,75.0,,31333.33333333333,,,,http://benito-juarez.properati.com.mx/rcya_venta_departamento_benito-juarez_cumbres-de-maltrata_452_pedro-mendoza
sell,apartment,|Miguel Hidalgo|Distrito Federal|México|,"19.428324,-99.176337",3325929.0,MXN,3295841.66,175231.5,,115.0,,28921.121739130434,,,,http://miguel-hidalgo-df.properati.com.mx/oxkl_venta_departamento_miguel-hidalgo_descartes_44_edith-nunez-mendoza
sell,house,|Miguel Hidalgo|Distrito Federal|México|,,22000000.0,MXN,21806151.89,1159377.51,900.0,1200.0,1288.197233333333,18333.33333333333,2.0,,,http://miguel-hidalgo-df.properati.com.mx/g62w_venta_casa_miguel-hidalgo
sell,apartment,|Tulum|Quintana Roo|México|,,297300.0,USD,5591767.05,297300.0,,147.0,,2022.4489795918369,,,,http://tulum.properati.com.mx/pha6_venta_departamento_tulum_griselda-estanol
sell,house,|Solidaridad|Quintana Roo|México|,"20.6819153389,-87.0500636101",690000.0,MXN,683758.0,36353.67,100.0,80.0,363.5367,8625.0,,,,http://playa-del-carmen.properati.com.mx/ocmf_venta_casa_playa-del-carmen_playa-realtors-4-u
sell,house,|Solidaridad|Quintana Roo|México|,,650000.0,MXN,644272.56,34254.33,90.0,90.0,380.6036666666667,7222.222222222223,,,,http://playa-del-carmen.properati.com.mx/pulc_venta_casa_playa-del-carmen_real-estate-riviera-maya
sell,apartment,|Benito Juárez|Distrito Federal|México|,"19.3865081,-99.1809914",3191000.0,MXN,3162883.06,168162.43,63.0,63.0,2669.2449206349206,50650.79365079365,,,,http://benito-juarez.properati.com.mx/p7sy_venta_departamento_benito-juarez_ingenia-bienes-raices
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.430547,-99.172743",4155000.0,MXN,4117412.74,218912.34,,70.0,,59357.142857142855,,,,http://cuauhtemoc.properati.com.mx/pi9f_venta_departamento_cuauhtemoc_rio-nilo_6_ivan-ortiz
sell,apartment,|Tlalpan|Distrito Federal|México|,"19.2814228,-99.1418011",1150000.0,MXN,1139596.67,60589.45,,75.0,,15333.333333333334,,,,http://tlalpan.properati.com.mx/lryh_venta_departamento_tlalpan_calzada-arenal_694_lidia-martinez-jimenez_6p2
sell,apartment,|Álvaro Obregón|Distrito Federal|México|,,3600000.0,MXN,3568279.4,189716.32,80.0,80.0,2371.454,45000.0,,,,http://alvaro-obregon.properati.com.mx/mhm4_venta_departamento_las-aguilas_suaznavar-bienes-raices
sell,apartment,|Cuauhtémoc|Distrito Federal|México|,"19.410553,-99.133858",1126140.0,MXN,1115952.5,59332.35,,44.0,,25594.090909090908,,,,http://cuauhtemoc.properati.com.mx/pe57_venta_departamento_cuauhtemoc_inventario-inmobiliario-8
sell,store,|Cuauhtémoc|Distrito Federal|México|,,851014.0,MXN,843315.39,44836.93,,,,,,,,http://cuauhtemoc.properati.com.mx/ntbe_venta_local_distrito-federal_alfa-inmobiliaria-elite
sell,apartment,|Iztapalapa|Distrito Federal|México|,"19.327745,-99.073007",253170.0,MXN,250879.62,13338.63,,55.0,,4603.090909090909,,,,http://iztapalapa.properati.com.mx/lcyy_venta_departamento_iztapalapa_bilbao-853-edificio-m_molen
